12	I	18	4	7	" 1,000,304.13 "	" 422,000.00 "	" 1,422,304.13 "	" 1,332,408.56 "	" 1,136,768.34 "	" 89,895.57 "				
12	I	19	4	1	" 103,992.02 "	" 44,994.28 "	" 148,986.30 "	" 135,737.22 "	" 135,737.22 "	" 13,249.08 "				
12	I	19	4	99	" 445,628.83 "	" 208,489.00 "	" 654,117.83 "	" 565,693.75 "	" 479,986.88 "	" 88,424.08 "				
12	I	24	2	1	" 526,894.58 "	 -   	" 526,894.58 "	" 21,447.17 "	" 19,927.35 "	" 505,447.41 "				
12	I	28	1	1	" 3,241,441.60 "	" (149,436.00)"	" 3,092,005.60 "	" 2,672,688.66 "	" 2,559,937.95 "	" 419,316.94 "				
12	I	28	1	3	" 1,745,669.33 "	 -   	" 1,745,669.33 "	" 789,481.03 "	" 616,755.68 "	" 956,188.30 "				
12	I	28	1	4	" 600,000.00 "	" 833,483.60 "	" 1,433,483.60 "	" 964,135.52 "	" 964,135.52 "	" 469,348.08 "				
12	I	28	1	6	 -   	" 1,140,146.59 "	" 1,140,146.59 "	" 719,298.35 "	" 719,298.35 "	" 420,848.24 "				
12	I	28	3	1	 -   	" 450,000.00 "	" 450,000.00 "	 -   	 -   	" 450,000.00 "				
12	I	28	6	16	" 29,721,703.11 "	 -   	" 29,721,703.11 "	" 19,108,568.47 "	" 17,830,977.06 "	" 10,613,134.64 "				
12	I	28	10	2	" 5,000,000.00 "	" 2,797,819.73 "	" 7,797,819.73 "	" 3,745,729.62 "	" 2,368.98 "	" 4,052,090.11 "				
12	I	36	1	99	" 31,915.27 "	 -   	" 31,915.27 "	" 179,012.38 "	" 131,222.07 "	" (147,097.11)"				
12	I	36	2	1	 -   	" 4,768,464.20 "	" 4,768,464.20 "	" 3,406,806.89 "	" 3,406,806.89 "	" 1,361,657.31 "				
12	I	36	3	1	" 33,702,969.80 "	 -   	" 33,702,969.80 "	" 18,834,445.26 "	" 18,834,445.26 "	" 14,868,524.54 "				
12	I	37	1	2	" 150,000.00 "	" 7,516,786.76 "	" 7,666,786.76 "	" 7,666,524.92 "	" 7,666,524.92 "	 261.84 				
12	I	38	1	1	" 250,000.00 "	" 18,342,962.37 "	" 18,592,962.37 "	" 10,795,949.14 "	" 10,795,949.14 "	" 7,797,013.23 "				
12	G	51	1	5	 -   	" 99,999,999.00 "	" 7,482,717.55 "	" 2,252.77 "	" 7,484,970.32 "	" 6,771,840.58 "	6771840.58	6769665.66	713129.74	713129.74
12	G	51	1	6	 -   	" 99,999,999.00 "	" 2,997,263.30 "	" 36,749.98 "	" 3,034,013.28 "	" 2,950,369.43 "	2950369.43	2950369.43	83643.85	83643.85
12	G	51	2	3	 -   	" 99,999,999.00 "	" 873,342.76 "	" 28,248.03 "	" 901,590.79 "	" 878,335.98 "	878335.98	875858.78	23254.81	23254.81
12	G	51	2	4	 -   	" 99,999,999.00 "	" 433,026.95 "	" 37,552.54 "	" 470,579.49 "	" 435,295.24 "	435295.24	434199.34	35284.25	35284.25
12	G	51	3	4	 -   	" 99,999,999.00 "	" 144,840.52 "	" 3,234.52 "	" 148,075.04 "	" 126,669.00 "	126669	126669	21406.04	21406.04
12	G	51	3	6	 -   	" 99,999,999.00 "	" 1,158,724.16 "	" (83,929.52)"	" 1,074,794.64 "	" 952,965.50 "	952965.5	952965.5	121829.14	121829.14
12	G	51	4	1	 -   	" 99,999,999.00 "	" 92,780.09 "	" 8,510.26 "	" 101,290.35 "	" 42,599.28 "	42599.28	42599.28	58691.07	58691.07
12	G	51	4	8	 -   	" 99,999,999.00 "	" 182,464.40 "	" 3,126.40 "	" 185,590.80 "	" 151,746.98 "	151746.98	151746.98	33843.82	33843.82
12	G	51	5	3	 -   	" 1,010,702.00 "	" 21,311.36 "	" (11,507.51)"	" 9,803.85 "	" 8,669.22 "	8669.22	8669.22	1134.63	1134.63
12	G	51	5	3	 -   	" 1,011,101.00 "	" 39,235.57 "	" (16,592.86)"	" 22,642.71 "	" 5,311.46 "	5311.46	5311.46	17331.25	17331.25
12	G	51	5	3	 -   	" 2,040,201.00 "	" 139,835.68 "	" (131,126.87)"	" 8,708.81 "	" 8,708.81 "	8708.81	8708.81	0	0
12	G	51	5	7	 -   	" 99,999,999.00 "	" 50,000.00 "	 -   	" 50,000.00 "	 -   	0	0	50000	50000
12	G	51	5	9	 -   	" 99,999,999.00 "	" 800,000.00 "	" 160,000.00 "	" 960,000.00 "	" 959,874.71 "	959874.71	959874.71	125.29	125.29
12	G	51	5	10	 -   	" 99,999,999.00 "	" 1,307,733.06 "	" 875,386.04 "	" 2,183,119.10 "	" 1,702,506.82 "	1702506.82	1699623.51	480612.28	480612.28
12	G	51	5	12	 -   	" 99,999,999.00 "	" 100,000.00 "	 -   	" 100,000.00 "	" 99,938.05 "	99938.05	99938.05	61.95	61.95
12	G	51	5	13	 -   	" 99,999,999.00 "	" 50,000.00 "	 -   	" 50,000.00 "	" 49,675.62 "	49675.62	49675.62	324.38	324.38
12	G	51	6	1	 -   	" 99,999,999.00 "	" 1,235,847.26 "	" 7,258.06 "	" 1,243,105.32 "	" 1,214,698.71 "	1214698.71	1214455.06	28406.61	28406.61
12	G	51	6	2	 -   	" 99,999,999.00 "	" 873,342.76 "	" 4,514.33 "	" 877,857.09 "	" 814,381.87 "	814381.87	814286.16	63475.22	63475.22
12	G	51	6	6	 -   	" 1,011,101.00 "	" 250,000.00 "	" 50,000.00 "	" 300,000.00 "	" 292,554.65 "	282093.95	278930.2	7445.35	17906.05
12	G	51	7	4	 -   	" 99,999,999.00 "	" 60,000.00 "	 -   	" 60,000.00 "	" 50,117.79 "	50117.79	45731.29	9882.21	9882.21
12	G	51	7	5	 -   	" 99,999,999.00 "	" 60,000.00 "	 -   	" 60,000.00 "	" 13,850.78 "	13850.78	13850.78	46149.22	46149.22
12	G	51	7	6	 -   	" 99,999,999.00 "	" 416,000.00 "	 -   	" 416,000.00 "	 -   	0	0	416000	416000
12	G	51	7	7	 -   	" 1,011,101.00 "	" 50,000.00 "	" 90,000.00 "	" 140,000.00 "	" 135,269.77 "	135269.77	124881.84	4730.23	4730.23
12	G	51	7	11	 -   	" 99,999,999.00 "	" 686,000.00 "	" (210,000.00)"	" 476,000.00 "	 -   	0	0	476000	476000
12	G	53	1	4	 -   	" 99,999,999.00 "	" 300,000.00 "	" 100,000.00 "	" 400,000.00 "	" 383,264.22 "	383080.42	383080.42	16735.78	16919.58
12	G	53	1	5	 -   	" 99,999,999.00 "	" 149,000.00 "	" 3,075.19 "	" 152,075.19 "	" 151,300.79 "	151300.79	147065.14	774.4	774.4
12	G	53	1	6	 -   	" 99,999,999.00 "	" 13,765.84 "	" 8,850.55 "	" 22,616.39 "	" 6,161.60 "	6161.6	6161.6	16454.79	16454.79
12	G	53	2	4	 -   	" 1,011,101.00 "	" 106,114.08 "	" 32,536.89 "	" 138,650.97 "	" 88,275.04 "	88275.04	86113.12	50375.93	50375.93
12	G	53	2	5	 -   	" 1,011,101.00 "	" 79,943.09 "	" 42,552.80 "	" 122,495.89 "	" 88,074.50 "	88074.5	17166	34421.39	34421.39
12	G	53	2	6	 -   	" 99,999,999.00 "	" 22,625.00 "	 270.00 	" 22,895.00 "	 -   	0	0	22895	22895
12	G	53	2	8	 -   	" 99,999,999.00 "	" 22,909.03 "	" (22,909.03)"	 -   	 -   	0	0	0	0
12	G	53	2	17	 -   	" 1,011,101.00 "	 -   	 784.00 	 784.00 	 151.94 	151.94	0	632.06	632.06
12	G	53	2	18	 -   	" 1,011,101.00 "	" 59,420.05 "	" (1,658.20)"	" 57,761.85 "	" 40,546.63 "	40546.63	32764	17215.22	17215.22
12	G	53	2	99	 -   	" 99,999,999.00 "	 -   	" 17,902.68 "	" 17,902.68 "	 -   	0	0	17902.68	17902.68
12	G	53	2	99	 -   	" 1,010,702.00 "	" 22,350.00 "	 -   	" 22,350.00 "	" 6,331.90 "	6082.46	4592.48	16018.1	16267.54
12	G	53	2	99	 -   	" 1,011,101.00 "	" 263,700.00 "	" (39,705.25)"	" 223,994.75 "	" 182,110.35 "	181357.1	165339.88	41884.4	42637.65
12	G	53	3	1	 -   	" 99,999,999.00 "	" 24,385.65 "	 (600.00)	" 23,785.65 "	" 13,748.33 "	13748.33	13748.33	10037.32	10037.32
12	G	53	3	2	 -   	" 99,999,999.00 "	" 15,250.00 "	 -   	" 15,250.00 "	 -   	0	0	15250	15250
12	G	53	3	3	 -   	" 99,999,999.00 "	" 22,982.30 "	 -   	" 22,982.30 "	" 10,189.58 "	10189.58	9886.5	12792.72	12792.72
12	G	53	3	4	 -   	" 99,999,999.00 "	" 15,000.00 "	 -   	" 15,000.00 "	" 3,041.65 "	3041.65	3041.65	11958.35	11958.35
12	G	53	4	2	 -   	" 99,999,999.00 "	" 201,000.00 "	" (200,000.00)"	" 1,000.00 "	 995.85 	995.85	995.85	4.15	4.15
12	G	53	4	3	 -   	" 99,999,999.00 "	" 7,000.00 "	 -   	" 7,000.00 "	" 1,953.38 "	1953.38	1953.38	5046.62	5046.62
12	G	53	4	4	 -   	" 1,011,101.00 "	" 16,456.73 "	 -   	" 16,456.73 "	" 6,757.23 "	6757.23	6757.23	9699.5	9699.5
12	G	53	4	5	 -   	" 99,999,999.00 "	" 4,000.00 "	" 47,502.69 "	" 51,502.69 "	" 11,926.24 "	11926.24	11450.46	39576.45	39576.45
12	G	53	4	9	 -   	" 99,999,999.00 "	" 15,000.00 "	 -   	" 15,000.00 "	 -   	0	0	15000	15000
12	G	53	4	99	 -   	" 1,011,101.00 "	" 25,720.00 "	 -   	" 25,720.00 "	" 24,632.08 "	24632.08	19854.87	1087.92	1087.92
12	G	53	5	4	 -   	" 1,011,101.00 "	" 300,000.00 "	" (223,669.74)"	" 76,330.26 "	" 60,226.39 "	60226.39	59966.76	16103.87	16103.87
12	G	53	5	5	 -   	" 99,999,999.00 "	" 83,219.91 "	" (65,110.47)"	" 18,109.44 "	" 1,360.00 "	1360	160	16749.44	16749.44
12	G	53	6	1	 -   	" 1,011,101.00 "	" 36,515.36 "	" (23,412.96)"	" 13,102.40 "	 -   	0	0	13102.4	13102.4
12	G	53	6	3	 -   	" 1,011,101.00 "	" 26,592.00 "	" (1,000.00)"	" 25,592.00 "	" 11,459.92 "	11459.92	11459.92	14132.08	14132.08
12	G	53	6	6	 -   	" 99,999,999.00 "	" 33,064.00 "	 (626.07)	" 32,437.93 "	" 9,691.49 "	9691.49	9152.84	22746.44	22746.44
12	G	53	7	2	 -   	" 99,999,999.00 "	" 8,498.00 "	 -   	" 8,498.00 "	" 2,251.50 "	2251.5	2251.5	6246.5	6246.5
12	G	53	7	4	 -   	" 99,999,999.00 "	" 26,524.80 "	" (1,500.00)"	" 25,024.80 "	" 6,286.17 "	6216.17	4927.47	18738.63	18808.63
12	G	53	8	1	 -   	" 1,011,101.00 "	" 10,634.00 "	 -   	" 10,634.00 "	" 2,312.00 "	2312	2312	8322	8322
12	G	53	8	2	 -   	" 99,999,999.00 "	" 630,500.00 "	" 84,080.60 "	" 714,580.60 "	" 252,959.73 "	252959.73	207094.81	461620.87	461620.87
12	G	53	8	3	 -   	" 99,999,999.00 "	" 170,400.00 "	" 40,000.00 "	" 210,400.00 "	" 164,222.88 "	162870.22	156209.12	46177.12	47529.78
12	G	53	8	4	 -   	" 99,999,999.00 "	" 114,000.00 "	" 24,465.42 "	" 138,465.42 "	" 102,499.98 "	102380.28	78882.7	35965.44	36085.14
12	G	53	8	5	 -   	" 99,999,999.00 "	" 20,500.00 "	" 3,908.67 "	" 24,408.67 "	" 11,084.61 "	11084.61	9275.65	13324.06	13324.06
12	G	53	8	6	 -   	" 99,999,999.00 "	" 8,000.00 "	" (8,000.00)"	 -   	 -   	0	0	0	0
12	G	53	8	7	 -   	" 1,011,101.00 "	" 13,050.00 "	" (8,000.00)"	" 5,050.00 "	" 1,297.76 "	1020	578	3752.24	4030
12	G	53	8	9	 -   	" 1,011,101.00 "	 -   	" 6,654.00 "	" 6,654.00 "	" 2,561.78 "	2561.78	1046.86	4092.22	4092.22
12	G	53	8	11	 -   	" 99,999,999.00 "	 -   	" 8,000.00 "	" 8,000.00 "	" 7,626.00 "	7626	0	374	374
12	G	53	8	11	 -   	" 1,011,101.00 "	" 199,583.70 "	" 13,957.11 "	" 213,540.81 "	" 203,710.47 "	203044.26	187623.11	9830.34	10496.55
12	G	53	8	13	 -   	" 99,999,999.00 "	" 25,850.00 "	 -   	" 25,850.00 "	" 25,658.47 "	25658.47	25602.46	191.53	191.53
12	G	53	8	99	 -   	" 1,011,101.00 "	" 12,152.00 "	" 19,805.00 "	" 31,957.00 "	" 24,854.80 "	24838.8	21002.54	7102.2	7118.2
12	G	53	10	2	 -   	" 99,999,999.00 "	" 29,167.00 "	" (23,234.17)"	" 5,932.83 "	" 4,959.00 "	4959	0	973.83	973.83
12	G	53	14	3	 -   	" 99,999,999.00 "	" 50,000.00 "	" (30,764.00)"	" 19,236.00 "	" 8,609.98 "	8609.98	6967.24	10626.02	10626.02
12	G	53	14	4	 -   	" 1,011,101.00 "	" 51,000.00 "	" (19,831.98)"	" 31,168.02 "	" 18,044.08 "	17946.28	5227.86	13123.94	13221.74
12	G	53	14	6	 -   	" 99,999,999.00 "	" 1,000.00 "	 -   	" 1,000.00 "	 -   	0	0	1000	1000
12	G	53	14	7	 -   	" 99,999,999.00 "	" 40,000.00 "	" (32,795.00)"	" 7,205.00 "	" 1,033.75 "	191.7	191.7	6171.25	7013.3
12	G	56	2	1	 -   	" 99,999,999.00 "	" 550,000.00 "	" 62,160.09 "	" 612,160.09 "	" 612,160.09 "	612160.09	612160.09	0	0
12	G	56	2	6	 -   	" 99,999,999.00 "	" 200,850.30 "	" 11,190.34 "	" 212,040.64 "	" 174,311.22 "	174311.22	174311.22	37729.42	37729.42
12	G	56	3	1	 -   	" 99,999,999.00 "	" 218,054.26 "	" 64,336.56 "	" 282,390.82 "	" 282,390.82 "	282390.82	282390.82	0	0
12	G	57	1	2	 -   	" 99,999,999.00 "	" 43,000.00 "	" (17,982.45)"	" 25,017.55 "	" 9,824.19 "	9824.19	9824.19	15193.36	15193.36
12	G	57	2	1	 -   	" 99,999,999.00 "	" 40,000.00 "	" 53,822.80 "	" 93,822.80 "	" 93,780.35 "	93780.35	64139.75	42.45	42.45
12	G	57	2	3	 -   	" 99,999,999.00 "	" 6,062.00 "	 -   	" 6,062.00 "	" 5,501.59 "	5501.59	5501.59	560.41	560.41
12	G	57	2	19	 -   	" 99,999,999.00 "	 -   	" 54,391.40 "	" 54,391.40 "	" 11,318.12 "	11318.12	11211.82	43073.28	43073.28
12	G	57	2	99	 -   	" 99,999,999.00 "	 -   	" 250,000.00 "	" 250,000.00 "	" 195,161.21 "	194452.46	192725.87	54838.79	55547.54
12	G	57	2	99	 -   	" 1,011,101.00 "	" 440,000.00 "	" 20,000.00 "	" 460,000.00 "	" 458,187.62 "	458117.04	457890.46	1812.38	1882.96
12	G	58	1	1	 -   	" 99,999,999.00 "	" 150,000.00 "	" 298,664.70 "	" 448,664.70 "	" 434,274.75 "	434274.75	434274.75	14389.95	14389.95
12	G	58	1	2	 -   	" 99,999,999.00 "	" 100,000.00 "	" 77,367.82 "	" 177,367.82 "	" 113,002.88 "	112972.88	112972.88	64364.94	64394.94
12	G	58	1	2	 -   	" 1,011,101.00 "	" 125,186.60 "	" (70,421.48)"	" 54,765.12 "	" 31,713.00 "	31713	31713	23052.12	23052.12
12	G	58	4	7	 -   	" 99,999,999.00 "	" 1,000,304.13 "	" 422,000.00 "	" 1,422,304.13 "	" 1,214,942.89 "	1214942.89	653069.98	207361.24	207361.24
12	G	59	1	1	 -   	" 1,010,201.00 "	" 100,000.00 "	" (99,044.53)"	 955.47 	 -   	0	0	955.47	955.47
12	G	59	1	1	 -   	" 1,010,702.00 "	" 100,000.00 "	" (58,730.22)"	" 41,269.78 "	 -   	0	0	41269.78	41269.78
12	G	59	1	1	 -   	" 1,011,101.00 "	" 300,000.00 "	" (272,701.99)"	" 27,298.01 "	 -   	0	0	27298.01	27298.01
12	G	61	5	10	 -   	" 99,999,999.00 "	 -   	" 278,561.72 "	" 278,561.72 "	" 254,577.41 "	254577.41	254577.41	23984.31	23984.31
12	G	63	1	5	 -   	" 99,999,999.00 "	 -   	" 20,146.82 "	" 20,146.82 "	" 8,139.24 "	8139.24	96	12007.58	12007.58
12	G	63	2	99	 -   	" 99,999,999.00 "	 -   	" 10,546.32 "	" 10,546.32 "	" 9,875.24 "	9875.24	9875.24	671.08	671.08
12	G	63	4	4	 -   	" 99,999,999.00 "	 -   	" 113,008.20 "	" 113,008.20 "	" 96,929.47 "	0	0	16078.73	113008.2
12	G	63	5	4	 -   	" 1,011,101.00 "	 -   	" 140,258.91 "	" 140,258.91 "	" 140,258.91 "	114164.31	114164.31	0	26094.6
12	G	63	6	1	 -   	" 1,011,101.00 "	 -   	" 33,600.00 "	" 33,600.00 "	" 12,959.52 "	12959.52	6479.76	20640.48	20640.48
12	G	63	6	3	 -   	" 1,011,101.00 "	 -   	" 2,576.00 "	" 2,576.00 "	" 2,576.00 "	2576	2576	0	0
12	G	63	6	6	 -   	" 1,011,101.00 "	 -   	" 23,513.81 "	" 23,513.81 "	" 22,500.00 "	22500	20448	1013.81	1013.81
12	G	63	8	1	 -   	" 1,011,101.00 "	" 10,000.00 "	" 2,000.00 "	" 12,000.00 "	" 4,037.84 "	4037.84	8.67	7962.16	7962.16
12	G	63	8	5	 -   	" 1,011,101.00 "	" 1,000.00 "	 17.95 	" 1,017.95 "	" 1,000.00 "	1000	1000	17.95	17.95
12	G	63	8	11	 -   	" 99,999,999.00 "	 -   	" 11,340.00 "	" 11,340.00 "	" 11,281.14 "	11096.46	11096.46	58.86	243.54
12	G	63	8	20	 -   	" 99,999,999.00 "	" 2,000.00 "	" (2,000.00)"	 -   	 -   	0	0	0	0
12	G	63	8	99	 -   	" 1,011,101.00 "	 -   	" 4,780.61 "	" 4,780.61 "	 -   	0	0	4780.61	4780.61
12	G	63	12	99	 -   	" 1,010,301.00 "	 -   	" 1,388.14 "	" 1,388.14 "	 -   	0	0	1388.14	1388.14
12	G	63	12	99	 -   	" 1,011,101.00 "	 -   	" 38,345.33 "	" 38,345.33 "	" 38,345.33 "	38345.33	38345.33	0	0
12	G	63	12	99	 -   	" 2,040,201.00 "	" 150,000.00 "	" (21,567.94)"	" 128,432.06 "	" 98,685.24 "	10506.24	10506.24	29746.82	117925.82
12	G	63	12	99	 -   	" 2,080,101.00 "	" 280,948.40 "	" (89,019.88)"	" 191,928.52 "	" 191,928.52 "	191928.52	191928.52	0	0
12	G	63	14	4	 -   	" 99,999,999.00 "	 -   	" 2,000.00 "	" 2,000.00 "	" 1,899.68 "	1899.68	965.07	100.32	100.32
12	G	71	1	5	 -   	" 99,999,999.00 "	" 7,702,298.59 "	" (1,174,627.41)"	" 6,527,671.18 "	" 5,441,960.51 "	5441960.51	5441616.54	1085710.67	1085710.67
12	G	71	1	6	 -   	" 99,999,999.00 "	" 3,549,199.11 "	" (14,796.34)"	" 3,534,402.77 "	" 3,453,846.82 "	3453846.82	3453846.82	80555.95	80555.95
12	G	71	2	3	 -   	" 99,999,999.00 "	" 938,307.01 "	" (71,518.09)"	" 866,788.92 "	" 790,374.61 "	790374.61	789245.01	76414.31	76414.31
12	G	71	2	4	 -   	" 99,999,999.00 "	" 494,353.35 "	" (31,301.91)"	" 463,051.44 "	" 417,518.16 "	417518.16	417506.97	45533.28	45533.28
12	G	71	5	3	 -   	" 99,999,999.00 "	" 678,953.40 "	" (442,799.16)"	" 236,154.24 "	" 15,344.83 "	15344.83	15344.83	220809.41	220809.41
12	G	71	5	9	 -   	" 99,999,999.00 "	" 12,000.00 "	" 8,518.87 "	" 20,518.87 "	 -   	0	0	20518.87	20518.87
12	G	71	5	10	 -   	" 99,999,999.00 "	" 1,785,152.71 "	" 2,585,694.58 "	" 4,370,847.29 "	" 3,568,814.53 "	3568814.53	3561979.74	802032.76	802032.76
12	G	71	6	1	 -   	" 99,999,999.00 "	" 1,327,356.01 "	" (133,753.96)"	" 1,193,602.05 "	" 1,143,669.32 "	1143669.32	1143619.77	49932.73	49932.73
