12|111|1|0|5.70|0.00|31816473.32|31815938.90|31816479.02|31815938.90|540.12|0.00
12|111|3|0|7666144.54|0.00|92077293.19|94548418.75|99743437.73|94548418.75|5195018.98|0.00
12|111|15|0|235.23|0.00|27579554.69|27579502.73|27579789.92|27579502.73|287.19|0.00
12|111|33|0|138.43|0.00|1023.98|1023.98|1162.41|1023.98|138.43|0.00
12|111|35|0|0.00|0.00|337100.86|94776.67|337100.86|94776.67|242324.19|0.00
12|112|1|1|0.00|0.00|1069.59|1069.49|1069.59|1069.49|0.10|0.00
12|112|1|2|8502.51|0.00|103243.39|93265.52|111745.90|93265.52|18480.38|0.00
12|112|1|3|0.00|0.00|366.00|366.00|366.00|366.00|0.00|0.00
12|112|3|0|0.00|0.00|19509852.74|5671690.04|19509852.74|5671690.04|13838162.70|0.00
12|112|5|0|0.00|0.00|3284643.91|2193179.91|3284643.91|2193179.91|1091464.00|0.00
12|112|11|0|6930.48|0.00|0.00|0.00|6930.48|0.00|6930.48|0.00
12|112|13|1|3468.83|0.00|6584.75|4416.31|10053.58|4416.31|5637.27|0.00
12|112|13|3|51500.00|0.00|10000.00|45568.05|61500.00|45568.05|15931.95|0.00
12|112|15|1|898.40|0.00|12723.30|13574.70|13621.70|13574.70|47.00|0.00
12|112|15|3|318.99|0.00|52602.06|52656.49|52921.05|52656.49|264.56|0.00
12|112|36|0|1653652.81|0.00|0.00|0.00|1653652.81|0.00|1653652.81|0.00
12|112|50|0|221676.87|0.00|1441231.45|1662908.32|1662908.32|1662908.32|0.00|0.00
12|113|11|0|0.00|0.00|10699763.20|9661503.88|10699763.20|9661503.88|1038259.32|0.00
12|113|13|0|0.00|0.00|7543794.26|6562737.49|7543794.26|6562737.49|981056.77|0.00
12|113|14|0|0.00|0.00|7614117.65|6667777.21|7614117.65|6667777.21|946340.44|0.00
12|113|17|0|0.00|0.00|5991854.74|4083517.91|5991854.74|4083517.91|1908336.83|0.00
12|113|18|0|0.00|0.00|1332408.56|1136768.34|1332408.56|1136768.34|195640.22|0.00
12|113|19|0|0.00|0.00|701430.97|615724.10|701430.97|615724.10|85706.87|0.00
12|113|24|0|0.00|0.00|21447.17|19927.35|21447.17|19927.35|1519.82|0.00
12|113|28|0|0.00|0.00|27999901.65|22693473.54|27999901.65|22693473.54|5306428.11|0.00
12|113|36|0|0.00|0.00|22420264.53|22372474.22|22420264.53|22372474.22|47790.31|0.00
12|113|81|2|0.00|0.00|213073.99|213073.99|213073.99|213073.99|0.00|0.00
12|113|98|0|0.00|0.00|10795949.14|10795949.14|10795949.14|10795949.14|0.00|0.00
12|122|5|4|1468218.64|0.00|0.00|0.00|1468218.64|0.00|1468218.64|0.00
12|122|5|7|240000.00|0.00|0.00|0.00|240000.00|0.00|240000.00|0.00
12|122|5|9|38411.38|0.00|0.00|0.00|38411.38|0.00|38411.38|0.00
12|122|5|99|38500.00|0.00|0.00|0.00|38500.00|0.00|38500.00|0.00
12|124|98|1|19669943.63|0.00|0.00|11366627.58|19669943.63|11366627.58|8303316.05|0.00
12|125|31|1|0.00|0.00|8291.89|0.00|8291.89|0.00|8291.89|0.00
12|131|1|2|567489.14|0.00|202672.31|436392.67|770161.45|436392.67|333768.78|0.00
12|131|1|3|17929.05|0.00|95000.00|0.00|112929.05|0.00|112929.05|0.00
12|131|1|4|87898.23|0.00|72012.46|123518.39|159910.69|123518.39|36392.30|0.00
12|131|1|5|3850.94|0.00|6254.56|7622.40|10105.50|7622.40|2483.10|0.00
12|131|1|10|7.83|0.00|0.00|0.00|7.83|0.00|7.83|0.00
12|131|1|11|6383.78|0.00|0.00|0.00|6383.78|0.00|6383.78|0.00
12|131|1|13|6463.00|0.00|6092.01|3001.00|12555.01|3001.00|9554.01|0.00
12|131|1|14|29530.24|0.00|0.00|0.00|29530.24|0.00|29530.24|0.00
12|133|15|10|18998.06|0.00|254577.41|0.00|273575.47|0.00|273575.47|0.00
12|133|31|5|0.00|0.00|8139.24|0.00|8139.24|0.00|8139.24|0.00
12|133|32|99|3747.08|0.00|9875.24|0.00|13622.32|0.00|13622.32|0.00
12|133|35|4|0.00|0.00|114164.31|0.00|114164.31|0.00|114164.31|0.00
12|133|36|1|0.00|0.00|12959.52|0.00|12959.52|0.00|12959.52|0.00
12|133|36|3|0.00|0.00|2576.00|0.00|2576.00|0.00|2576.00|0.00
12|133|36|6|0.00|0.00|22500.00|0.00|22500.00|0.00|22500.00|0.00
12|133|38|11|0.00|0.00|11096.46|0.00|11096.46|0.00|11096.46|0.00
12|133|45|4|0.00|0.00|1899.68|0.00|1899.68|0.00|1899.68|0.00
12|135|1|99|7498.00|0.00|0.00|0.00|7498.00|0.00|7498.00|0.00
12|135|5|99|569841.41|0.00|240780.09|81977.72|810621.50|81977.72|728643.78|0.00
12|135|38|1|0.00|0.00|4037.84|4037.84|4037.84|4037.84|0.00|0.00
12|135|38|5|0.00|0.00|1000.00|1000.00|1000.00|1000.00|0.00|0.00
12|141|1|3|706801.69|0.00|102953.97|12.50|809755.66|12.50|809743.16|0.00
12|141|1|4|9512600.04|0.00|2594039.88|142157.00|12106639.92|142157.00|11964482.92|0.00
12|141|1|5|5729294.83|0.00|1490888.78|193695.76|7220183.61|193695.76|7026487.85|0.00
12|141|1|6|87387.67|0.00|8557.08|0.00|95944.75|0.00|95944.75|0.00
12|141|1|7|1982876.60|0.00|525093.28|119947.79|2507969.88|119947.79|2388022.09|0.00
12|141|1|8|361002.59|0.00|0.00|0.00|361002.59|0.00|361002.59|0.00
12|141|1|9|32311.33|0.00|0.00|0.00|32311.33|0.00|32311.33|0.00
12|141|3|1|64335980.76|0.00|0.00|0.00|64335980.76|0.00|64335980.76|0.00
12|141|3|2|54441831.64|0.00|604981.24|0.00|55046812.88|0.00|55046812.88|0.00
12|141|3|99|4724.03|0.00|0.00|0.00|4724.03|0.00|4724.03|0.00
12|141|5|12|33402.53|0.00|37829.33|0.00|71231.86|0.00|71231.86|0.00
12|141|99|3|0.00|368715.57|4.32|36098.87|4.32|404814.44|0.00|404810.12
12|141|99|4|0.00|5075348.90|125069.46|766579.65|125069.46|5841928.55|0.00|5716859.09
12|141|99|5|0.00|4146776.55|174326.18|424575.55|174326.18|4571352.10|0.00|4397025.92
12|141|99|6|0.00|62417.27|0.00|4222.78|0.00|66640.05|0.00|66640.05
12|141|99|7|0.00|1220168.48|107035.58|226488.98|107035.58|1446657.46|0.00|1339621.88
12|142|3|2|1091350.12|0.00|0.00|0.00|1091350.12|0.00|1091350.12|0.00
12|151|11|5|0.00|0.00|3974393.51|3974393.51|3974393.51|3974393.51|0.00|0.00
12|151|11|6|0.00|0.00|3311962.12|3311962.12|3311962.12|3311962.12|0.00|0.00
12|151|12|3|0.00|0.00|652833.10|652833.10|652833.10|652833.10|0.00|0.00
12|151|12|4|0.00|0.00|358481.92|358481.92|358481.92|358481.92|0.00|0.00
12|151|15|3|0.00|0.00|9010.97|9010.97|9010.97|9010.97|0.00|0.00
12|151|15|10|0.00|0.00|2937416.44|2937416.44|2937416.44|2937416.44|0.00|0.00
12|151|16|1|0.00|0.00|936455.28|936455.28|936455.28|936455.28|0.00|0.00
12|151|16|2|0.00|0.00|621739.15|621739.15|621739.15|621739.15|0.00|0.00
12|151|31|5|0.00|0.00|116480.44|116480.44|116480.44|116480.44|0.00|0.00
